locationID,identifier,locality,mappedLocality
http://vocab.getty.edu/tgn/8721740,mrgid:47783,Phoenix Is.,Phoenix Is.
http://vocab.getty.edu/tgn/1001318,mrgid:18763,Jakarta,Jakarta
http://vocab.getty.edu/tgn/1113812,mrgid:26869,"Shark Bay, Western Australia","Shark Bay, Western Australia"
http://vocab.getty.edu/tgn/7016644,mrgid:18601,Socorro Island,Colima
http://vocab.getty.edu/tgn/7029385,mrgid:8439,Pitcairn Islands Exclusive Economic Zone,South Pacific Ocean
http://vocab.getty.edu/tgn/1029272,mrgid:14943,Fowey,Fowey
http://vocab.getty.edu/tgn/7002820,mrgid:19795,Gerona,Gerona
http://vocab.getty.edu/tgn/7002820,mrgid:15080,Cabo de Creus,Gerona
http://vocab.getty.edu/tgn/1114832,mrgid:19049,"Saquarema, Lagoa de","Saquarema, Lagoa de"
http://vocab.getty.edu/tgn/2211864,mrgid:24632,Buttonwood Sound,Buttonwood Sound
http://vocab.getty.edu/tgn/1112766,mrgid:20826,Cardigan Bay,Cardigan Bay
http://vocab.getty.edu/tgn/1000611,mrgid:19165,Brevard County,Florida
http://vocab.getty.edu/tgn/1112507,mrgid:24633,Canaveral Bight,Canaveral Bight
http://vocab.getty.edu/tgn/2220499,mrgid:19495,Cape Lookout,Cape Lookout
http://vocab.getty.edu/tgn/1112419,mrgid:24604,Wilkinson basin,Gulf of Maine
http://vocab.getty.edu/tgn/7014206,mrgid:4560,Laurentian Channel,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:4201,Hebridean Shelf,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016735,mrgid:63487,Rhône prodelta,Mediterranean Sea
http://vocab.getty.edu/tgn/7007514,mrgid:19465,Acadia National Park,Maine
http://vocab.getty.edu/tgn/7853619,mrgid:18867,Frenchman Bay,Frenchman Bay
http://vocab.getty.edu/tgn/2068994,mrgid:24617,Eastport,Eastport
http://vocab.getty.edu/tgn/7014206,mrgid:24657,New York Continental Slope,North Atlantic Ocean
http://vocab.getty.edu/tgn/7012149,mrgid:18970,New England,United States
http://vocab.getty.edu/tgn/2136656,mrgid:23493,Arctic,Arctic
http://vocab.getty.edu/tgn/2136656,mrgid:23534,Amundsen Basin,Arctic
http://vocab.getty.edu/tgn/7029385,mrgid:5978,Alexa Bank,South Pacific Ocean
http://vocab.getty.edu/tgn/7002114,mrgid:6910,Papua Plateau,Coral Sea
http://vocab.getty.edu/tgn/1010365,mrgid:20445,Rangiroa,Tuamotu Islands
http://vocab.getty.edu/tgn/7458555,mrgid:22039,Newport,Newport
http://vocab.getty.edu/tgn/2261359,mrgid:24628,Coupon Bight,Coupon Bight
http://vocab.getty.edu/tgn/7007517,mrgid:24601,Nantasket Beach,Massachusetts
http://vocab.getty.edu/tgn/7796269,mrgid:12298,Long Island,Long Island
http://vocab.getty.edu/tgn/2330215,mrgid:24649,Peconic Bay,Peconic Bay
http://vocab.getty.edu/tgn/7007564,mrgid:24606,Hampton beach,New Hampshire
http://vocab.getty.edu/tgn/2045107,mrgid:24616,Lubec,Lubec
http://vocab.getty.edu/tgn/7007517,mrgid:24602,Revere beach,Massachusetts
http://vocab.getty.edu/tgn/7013846,mrgid:19149,La Jolla,La Jolla
http://vocab.getty.edu/tgn/7002445,mrgid:96,Greater London,England
http://vocab.getty.edu/tgn/7011820,mrgid:134,Hackney,Hackney
http://vocab.getty.edu/tgn/7006238,mrgid:1306,Victoria,Victoria
http://vocab.getty.edu/tgn/7832587,mrgid:19968,Barwon Heads,Barwon Heads
http://vocab.getty.edu/tgn/1112319,mrgid:3592,Palermo Gulf,Tyrrhenian Sea
http://vocab.getty.edu/tgn/1113604,mrgid:24611,Penobscot Bay,Penobscot Bay
http://vocab.getty.edu/tgn/2114530,mrgid:18864,Sussex,Sussex
http://vocab.getty.edu/tgn/1113677,mrgid:18866,Rehoboth Bay,Rehoboth Bay
http://vocab.getty.edu/tgn/2372453,mrgid:18822,Bedford Basin,Halifax
http://vocab.getty.edu/tgn/7005803,mrgid:24623,New London Bay,Prince Edward Island
http://vocab.getty.edu/tgn/2240658,mrgid:24615,Clam Bay,Clam Bay
http://vocab.getty.edu/tgn/7007517,mrgid:24605,Ipswich bay,Massachusetts
http://vocab.getty.edu/tgn/7016682,mrgid:7331,Sahul Shelf,Indian Ocean
http://vocab.getty.edu/tgn/1114998,mrgid:11553,Explorers Cove,McMurdo Sound
http://vocab.getty.edu/tgn/1112324,mrgid:9417,Prince Gustav Channel,Weddell Sea
http://vocab.getty.edu/tgn/1000111,mrgid:17585,North China,China
http://vocab.getty.edu/tgn/1060525,mrgid:25167,Turkestan,Turkestan
http://vocab.getty.edu/tgn/2098363,mrgid:14633,Charleston,Charleston
http://vocab.getty.edu/tgn/1008328,mrgid:19040,New Providence,New Providence
http://vocab.getty.edu/tgn/2000280,mrgid:24631,Nassau,Nassau
http://vocab.getty.edu/tgn/1114963,mrgid:19519,Exuma Sound,Exuma Sound
http://vocab.getty.edu/tgn/7000623,mrgid:26062,Tripoli,Tripoli
http://vocab.getty.edu/tgn/7014206,mrgid:6724,Pernambuco Seachannel,South Atlantic Ocean
http://vocab.getty.edu/tgn/1000177,mrgid:48275,Mauritius,Mauritius
http://vocab.getty.edu/tgn/1112234,mrgid:32915,Rongelap Atoll ,Southern Ocean
http://vocab.getty.edu/tgn/2028478,mrgid:24635,Jacksonville,Jacksonville
http://vocab.getty.edu/tgn/1113782,mrgid:32749,Santa Monica Bay,Santa Monica Bay
http://vocab.getty.edu/tgn/1016587,mrgid:21067,Saint George,Saint George
http://vocab.getty.edu/tgn/1016587,mrgid:21068,Whalebone Bay,Saint George
http://vocab.getty.edu/tgn/1112234,mrgid:22139,Kapp Norvegia,Southern Ocean
http://vocab.getty.edu/tgn/1112324,mrgid:17514,East Weddell Sea,Weddell Sea
http://vocab.getty.edu/tgn/1112324,mrgid:22143,East Weddell Sea Abyssal Plain,Weddell Sea
http://vocab.getty.edu/tgn/1112234,mrgid:22148,Anguilas Basin,Southern Ocean
http://vocab.getty.edu/tgn/1112234,mrgid:6974,Powell Basin,Southern Ocean
http://vocab.getty.edu/tgn/7029385,mrgid:23408,Valdivia Seamount,South Pacific Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:4616,Madeira Abyssal Plain,North Atlantic Ocean
http://vocab.getty.edu/tgn/1112234,mrgid:22147,Neumayer slope,Southern Ocean
http://vocab.getty.edu/tgn/1112305,mrgid:13666,Ross Ice Shelf,Ross Sea
http://vocab.getty.edu/tgn/7013541,mrgid:24603,Cape Ann,Cape Ann
http://vocab.getty.edu/tgn/7012149,mrgid:25170,Southeastern United States,United States
http://vocab.getty.edu/tgn/7007568,mrgid:24645,New York Harbor,New York
http://vocab.getty.edu/tgn/1112324,mrgid:22110,Central Weddell Sea,Weddell Sea
http://vocab.getty.edu/tgn/7012149,mrgid:18974,North Eastern United States,United States
http://vocab.getty.edu/tgn/1112234,mrgid:11460,Scott Island Bank,Southern Ocean
http://vocab.getty.edu/tgn/1000062,mrgid:31602,Alps,Austria
http://vocab.getty.edu/tgn/7013003,mrgid:15059,Baffin Island,Baffin Island
http://vocab.getty.edu/tgn/1000004,mrgid:19034,Tien Shan,Asia
http://vocab.getty.edu/tgn/7013200,mrgid:21907,Baltic Sea,Baltic Sea
http://vocab.getty.edu/tgn/1000003,mrgid:48660,Atlantic coast of Europe,Europe
http://vocab.getty.edu/tgn/7016674,mrgid:22644,Boso Peninsula,Honshu
http://vocab.getty.edu/tgn/1000611,mrgid:19547,Indian River Lagoon,Florida
http://vocab.getty.edu/tgn/1000611,mrgid:19186,Indian River,Florida
http://vocab.getty.edu/tgn/2672259,mrgid:19490,Smithtown Bay,Smithtown Bay
http://vocab.getty.edu/tgn/8711588,mrgid:33076,Salton Sea,California
http://vocab.getty.edu/tgn/7005152,mrgid:22114,West Falkland Islands,Falkland Islands
http://vocab.getty.edu/tgn/1115259,mrgid:25229,Norwegian part of the Skagerrak,Skagerrak
http://vocab.getty.edu/tgn/7001465,mrgid:32724,Xiamen,Xiamen
http://vocab.getty.edu/tgn/7002448,mrgid:3248,Northern Ireland,Northern Ireland
http://vocab.getty.edu/tgn/7014206,mrgid:24664,Wiskon Rocks,North Atlantic Ocean
http://vocab.getty.edu/tgn/1006509,mrgid:24651,Big Pine Key,Big Pine Key
http://vocab.getty.edu/tgn/7015546,mrgid:20633,Split,Split
http://vocab.getty.edu/tgn/2606679,mrgid:24650,Ramrod Key,Ramrod Key
http://vocab.getty.edu/tgn/7021534,mrgid:24630,Key Largo Sound,Florida Keys
http://vocab.getty.edu/tgn/7014206,mrgid:4584,Great Bahama Bank,North Atlantic Ocean
http://vocab.getty.edu/tgn/7820697,mrgid:21059,Woody Island,Woody Island
http://vocab.getty.edu/tgn/7016735,mrgid:5367,Villefranche Bay,Mediterranean Sea
http://vocab.getty.edu/tgn/7017095,mrgid:17429,Cape Frio,Rio de Janeiro
http://vocab.getty.edu/tgn/1112277,mrgid:25622,Albanian part of the Ionian Sea,Ionian Sea
http://vocab.getty.edu/tgn/7005414,mrgid:19755,Puerto Plata,Puerto Plata
http://vocab.getty.edu/tgn/7005414,mrgid:20427,Puerto Plata,Puerto Plata
,mrgid:48580,Western Mediterranean and Black Sea,
,mrgid:48584,Balearic,
http://vocab.getty.edu/tgn/7001122,mrgid:48598,Balearic Islands,Balearic Islands
http://vocab.getty.edu/tgn/1000110,mrgid:18173,Timbiri Ela,Sri Lanka
http://vocab.getty.edu/tgn/7002675,mrgid:17604,Greek Aegean,Aegean Sea
http://vocab.getty.edu/tgn/7004637,mrgid:8643,Anguilla,Anguilla
http://vocab.getty.edu/tgn/2675701,mrgid:21443,Sombrero Island,Sombrero Island
http://vocab.getty.edu/tgn/7001181,mrgid:47660,Ireland,Ireland
http://vocab.getty.edu/tgn/7000552,mrgid:20557,Tinian Island,Northern Mariana Islands
http://vocab.getty.edu/tgn/7005758,mrgid:48145,Monaco,Monaco
http://vocab.getty.edu/tgn/7461024,mrgid:18873,Choptank River,Kent
http://vocab.getty.edu/tgn/7007516,mrgid:24642,Rhode River,Maryland
http://vocab.getty.edu/tgn/7014206,mrgid:4562,Georges Bank,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:29949,Mombasa Marine National Park,Indian Ocean
http://vocab.getty.edu/tgn/1006182,mrgid:12375,Adelaide Island,Adelaide Island
http://vocab.getty.edu/tgn/1006182,mrgid:22125,West Adelaide Island,Adelaide Island
http://vocab.getty.edu/tgn/1112234,mrgid:22098,Northern Weddell Sea,Southern Ocean
http://vocab.getty.edu/tgn/1112234,mrgid:10234,Gerlache Strait,Southern Ocean
http://vocab.getty.edu/tgn/1006935,mrgid:22120,South West Deception Island,Deception Island
http://vocab.getty.edu/tgn/1010313,mrgid:22116,East South Shetland Islands,South Shetland Islands
http://vocab.getty.edu/tgn/7848754,mrgid:22119,South King George Island,King George Island
http://vocab.getty.edu/tgn/1006591,mrgid:11271,Brabant Island,Brabant Island
http://vocab.getty.edu/tgn/1112462,mrgid:24627,Gaspé Bay,Gulf of Saint Lawrence
http://vocab.getty.edu/tgn/1000090,mrgid:15225,North Portugal,Portugal
http://vocab.getty.edu/tgn/1000063,mrgid:2421,Flemish Banks,Belgium
http://vocab.getty.edu/tgn/1000063,mrgid:2426,Kwinte Bank,Belgium
http://vocab.getty.edu/tgn/1047713,mrgid:14642,Den Helder,Den Helder
http://vocab.getty.edu/tgn/7007076,mrgid:20863,Wassenaar,Wassenaar
http://vocab.getty.edu/tgn/7016845,mrgid:20873,Klaverbank,Netherlands
http://vocab.getty.edu/tgn/1010007,mrgid:3667,Wadden Islands,Frisian Islands
http://vocab.getty.edu/tgn/1009426,mrgid:3691,Texel,Texel
http://vocab.getty.edu/tgn/7254331,mrgid:4742,Spleet,Spleet
http://vocab.getty.edu/tgn/1007427,mrgid:5405,Holy Island,Holy Island
http://vocab.getty.edu/tgn/1000007,mrgid:9499,Seymour Island,Antarctica
http://vocab.getty.edu/tgn/7264292,mrgid:17658,Kats,Kats
http://vocab.getty.edu/tgn/7264292,mrgid:20874,Katse Hoek,Kats
http://vocab.getty.edu/tgn/7016845,mrgid:22135,Dutch Coast,Netherlands
http://vocab.getty.edu/tgn/7005233,mrgid:3344,Gibraltar,Gibraltar
http://vocab.getty.edu/tgn/7005233,mrgid:8365,Overlapping claim Gibraltarian Exclusive Economic Zone,Gibraltar
http://vocab.getty.edu/tgn/1000070,mrgid:14903,West France,France
http://vocab.getty.edu/tgn/1009419,mrgid:3696,Terschelling,Terschelling
http://vocab.getty.edu/tgn/7015931,mrgid:22138,Westhinder lichtschip,North Sea
http://vocab.getty.edu/tgn/7005239,mrgid:2375,Dover Strait,English Channel
http://vocab.getty.edu/tgn/7274769,mrgid:20861,Zandvoort,Zandvoort
http://vocab.getty.edu/tgn/7003635,mrgid:17402,Bommenede,Zeeland
http://vocab.getty.edu/tgn/7006754,mrgid:20875,Westkapelse Kreek,Westkapelle
http://vocab.getty.edu/tgn/1000137,mrgid:14844,Saudi Arabian Coast,Saudi Arabia
http://vocab.getty.edu/tgn/7166557,mrgid:19674,Baai van Heist,Heist
http://vocab.getty.edu/tgn/1010007,mrgid:20851,Texelstroom,Frisian Islands
http://vocab.getty.edu/tgn/1000003,mrgid:20854,Waddengebied,Europe
http://vocab.getty.edu/tgn/1010197,mrgid:3670,East Frisian Islands,East Frisian Islands
http://vocab.getty.edu/tgn/1112245,mrgid:4281,Aral Sea,Aral Sea
http://vocab.getty.edu/tgn/7003613,mrgid:20850,Eemshaven,Groningen
http://vocab.getty.edu/tgn/7007517,mrgid:24644,Nantucket Shoals,Massachusetts
http://vocab.getty.edu/tgn/7642598,mrgid:3781,Haute-Normandie,Haute-Normandie
http://vocab.getty.edu/tgn/7642598,mrgid:17853,Seine Mouth,Haute-Normandie
,mrgid:3240,Thames,
http://vocab.getty.edu/tgn/1114342,mrgid:3241,Thames Estuary,Thames Estuary
,mrgid:5617,Ria de Aveiro,
http://vocab.getty.edu/tgn/7005237,mrgid:2466,Guernsey,Guernsey
http://vocab.getty.edu/tgn/7016845,mrgid:20849,Voormalige Zuiderzee,Netherlands
http://vocab.getty.edu/tgn/7029385,mrgid:8444,American Samoa Exclusive Economic Zone,South Pacific Ocean
http://vocab.getty.edu/tgn/7002981,mrgid:163,Marquise,Pas-de-Calais
http://vocab.getty.edu/tgn/7017430,mrgid:1212,Wissant,Wissant
http://vocab.getty.edu/tgn/7006951,mrgid:14716,Ijmuiden,Noord-Holland
http://vocab.getty.edu/tgn/1010747,mrgid:5663,Cap Gris-Nez,Cap Gris-Nez
http://vocab.getty.edu/tgn/7015931,mrgid:22142,Westhinderpaal,North Sea
http://vocab.getty.edu/tgn/1010311,mrgid:9865,Signy Island,South Orkney Islands
http://vocab.getty.edu/tgn/7014206,mrgid:25526,Antarctic 200NM zone beyond the coastline part of the South Atlantic Ocean,South Atlantic Ocean
http://vocab.getty.edu/tgn/1112234,mrgid:25668,Antarctic 200NM zone beyond the coastline part of the Southern Ocean,Southern Ocean
http://vocab.getty.edu/tgn/1001835,mrgid:32619,Santo domingo,Baja California
http://vocab.getty.edu/tgn/7014206,mrgid:50182,Gulf of St. Lawrence,North Atlantic Ocean
http://vocab.getty.edu/tgn/7002988,mrgid:19399,Seine-Maritime,Seine-Maritime
http://vocab.getty.edu/tgn/7008922,mrgid:14754,Dieppe,Dieppe
http://vocab.getty.edu/tgn/1009581,mrgid:3583,Ustica,Ustica
http://vocab.getty.edu/tgn/7006951,mrgid:20852,Egmond aan Zee,Noord-Holland
http://vocab.getty.edu/tgn/7082057,mrgid:23260,Westland,Westland
http://vocab.getty.edu/tgn/7271506,mrgid:20853,Ter Heijde,Ter Heijde
http://vocab.getty.edu/tgn/1047694,mrgid:20876,Castricum,Castricum
http://vocab.getty.edu/tgn/7007126,mrgid:4778,Kaloot,Westerschelde
http://vocab.getty.edu/tgn/7014206,mrgid:25332,Ghanaian part of the North Atlantic Ocean,North Atlantic Ocean
http://vocab.getty.edu/tgn/1009661,mrgid:3692,Vlieland,Vlieland
http://vocab.getty.edu/tgn/7014206,mrgid:25360,French part of the North Atlantic Ocean,North Atlantic Ocean
http://vocab.getty.edu/tgn/7003080,mrgid:3497,Lazio,Lazio
http://vocab.getty.edu/tgn/7003080,mrgid:3552,Ponziane Islands,Lazio
http://vocab.getty.edu/tgn/7006720,mrgid:3559,Ponza,Ponza
http://vocab.getty.edu/tgn/1112319,mrgid:3569,Lipari,Tyrrhenian Sea
http://vocab.getty.edu/tgn/1008928,mrgid:3572,Salina,Salina
http://vocab.getty.edu/tgn/1009672,mrgid:3574,Vulcano,Vulcano
http://vocab.getty.edu/tgn/7014206,mrgid:19521,Bay of Ilha Grande,South Atlantic Ocean
http://vocab.getty.edu/tgn/1000095,mrgid:14307,Spanish North Coast,Spain
http://vocab.getty.edu/tgn/7001242,mrgid:30036,Africa Coasts,Africa
http://vocab.getty.edu/tgn/7016682,mrgid:25532,Indian (Andaman and Nicobar Islands) part of the Indian Ocean,Indian Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:25571,Ecuadorian part of the North Pacific Ocean,North Pacific Ocean
http://vocab.getty.edu/tgn/1047681,mrgid:215,Bruinisse,Bruinisse
http://vocab.getty.edu/tgn/7006755,mrgid:240,Goes,Goes
http://vocab.getty.edu/tgn/7015931,mrgid:25234,French part of the North Sea,North Sea
http://vocab.getty.edu/tgn/1112290,mrgid:3526,Genoa Gulf,Ligurian Sea
http://vocab.getty.edu/tgn/7006951,mrgid:20878,Bergen aan Zee,Noord-Holland
http://vocab.getty.edu/tgn/1009419,mrgid:22145,West-Terschelling,Terschelling
http://vocab.getty.edu/tgn/7014206,mrgid:25512,Overlapping claim South Georgia and South Sandwich: UK / Argentina part of the South Atlantic Ocean,South Atlantic Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:19201,Catalina Basin,North Pacific Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:5436,Ria de Ferrol,North Atlantic Ocean
http://vocab.getty.edu/tgn/1009058,mrgid:3700,Schiermonnikoog,Schiermonnikoog
http://vocab.getty.edu/tgn/7014206,mrgid:5016,Açor Bank,North Atlantic Ocean
http://vocab.getty.edu/tgn/7242293,mrgid:14628,Knokke,Knokke
http://vocab.getty.edu/tgn/7267964,mrgid:20859,Nieuwvliet,Nieuwvliet
http://vocab.getty.edu/tgn/1000002,mrgid:18107,Eastern South America,South America
http://vocab.getty.edu/tgn/7002445,mrgid:4405,Herefordshire,England
http://vocab.getty.edu/tgn/7014206,mrgid:6686,Falkland Plateau,South Atlantic Ocean
http://vocab.getty.edu/tgn/7006477,mrgid:22131,South Argentina,Argentina
http://vocab.getty.edu/tgn/1007532,mrgid:10237,James Ross Island,James Ross Island
http://vocab.getty.edu/tgn/1000002,mrgid:25125,Southern South America,Southern South America
http://vocab.getty.edu/tgn/7014206,mrgid:25525,Angolan Exclusive Economic Zone,South Atlantic Ocean
http://vocab.getty.edu/tgn/1112230,mrgid:25260,Svalbard part of the Arctic Ocean,Arctic Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:7269,Kerguelen Plateau,Indian Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:18045,Central South Atlantic,South Atlantic Ocean
http://vocab.getty.edu/tgn/1000007,mrgid:22612,Scotia Bay,Antarctica
http://vocab.getty.edu/tgn/7004569,mrgid:8415,Montserrat Exclusive Economic Zone,Caribbean Sea
http://vocab.getty.edu/tgn/7005799,mrgid:21367,Bliss Island Point,New Brunswick
http://vocab.getty.edu/tgn/1112667,mrgid:8481,Bangladeshi Exclusive Economic Zone,Bay of Bengal
http://vocab.getty.edu/tgn/7005663,mrgid:8494,Saint-Pierre and Miquelon Exclusive Economic Zone,Saint-Pierre and Miquelon
http://vocab.getty.edu/tgn/7029385,mrgid:18077,Central Western Indo-Pacific,South Pacific Ocean
http://vocab.getty.edu/tgn/1112392,mrgid:25379,Cameroonian Exclusive Economic Zone,Gulf of Guinea
http://vocab.getty.edu/tgn/7029367,mrgid:48980,Northern Mariana Exclusive Economic Zone,North Pacific Ocean
http://vocab.getty.edu/tgn/7005237,mrgid:4377,Guernsey,Guernsey
http://vocab.getty.edu/tgn/7005237,mrgid:21788,Guernsey Exclusive Economic Zone,Guernsey
http://vocab.getty.edu/tgn/7006670,mrgid:5692,Slovenian Exclusive Economic Zone,Slovenia
http://vocab.getty.edu/tgn/1000611,mrgid:17963,South East Florida,Florida
http://vocab.getty.edu/tgn/2553395,mrgid:21406,Oak Bay,Oak Bay
http://vocab.getty.edu/tgn/7003833,mrgid:15117,East Azores,Azores
http://vocab.getty.edu/tgn/7663525,mrgid:3773,Basse-Normandie,Basse-Normandie
http://vocab.getty.edu/tgn/7002966,mrgid:18561,Manche,Manche
http://vocab.getty.edu/tgn/7009218,mrgid:19784,Granville,Granville
http://vocab.getty.edu/tgn/7002927,mrgid:18563,Côtes-d'Armor,Côtes-d'Armor
http://vocab.getty.edu/tgn/1034870,mrgid:22146,Pléneuf-Val-André,Pléneuf-Val-André
http://vocab.getty.edu/tgn/7006477,mrgid:17717,"Magellanes, South of Punta Arenas",Argentina South
http://vocab.getty.edu/tgn/7006455,mrgid:32514,Panama City,Panama City
http://vocab.getty.edu/tgn/1000047,mrgid:32405,Potiguar basin,Brazil
http://vocab.getty.edu/tgn/7000331,mrgid:47707,Maldives,Maldives
http://vocab.getty.edu/tgn/1000080,mrgid:22725,Italian Mainland,Italy
http://vocab.getty.edu/tgn/7000682,mrgid:26022,Jizan,Jizan
http://vocab.getty.edu/tgn/7000682,mrgid:32905,Sindi Sarso,Jizan
http://vocab.getty.edu/tgn/7005153,mrgid:17994,Maiviken,South Georgia and the South Sandwich Islands
http://vocab.getty.edu/tgn/7001559,mrgid:23573,Lakshadweep,Lakshadweep
http://vocab.getty.edu/tgn/7014206,mrgid:36294,Condor Seamount,North Atlantic Ocean
http://vocab.getty.edu/tgn/1001172,mrgid:23600,Callao,Callao
http://vocab.getty.edu/tgn/1081698,mrgid:17918,Wajima,Wajima
http://vocab.getty.edu/tgn/1113335,mrgid:3246,Liverpool Bay,Liverpool Bay
http://vocab.getty.edu/tgn/7003688,mrgid:3419,Schleswig-Holstein,Schleswig-Holstein
http://vocab.getty.edu/tgn/7003688,mrgid:30044,Meldorf Bay,Schleswig-Holstein
,mrgid:4647,Exe,
,mrgid:3169,Exe Estuary,
http://vocab.getty.edu/tgn/1112234,mrgid:21861,East Antarctic Dronning Maud Land,Southern Ocean
http://vocab.getty.edu/tgn/1000061,mrgid:2151,Andorra,Andorra
http://vocab.getty.edu/tgn/7001242,mrgid:18097,South Western African Coast,Southern Africa
http://vocab.getty.edu/tgn/1112230,mrgid:25259,Canadian part of the Arctic Ocean,Arctic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:25358,Greenlandic part of the North Atlantic Ocean,North Atlantic Ocean
http://vocab.getty.edu/tgn/7029367,mrgid:25562,Papua New Guinean part of the North Pacific Ocean,North Pacific Ocean
http://vocab.getty.edu/tgn/6002985,mrgid:25771,Karelia,Karelia
http://vocab.getty.edu/tgn/1001835,mrgid:48322,Baja California,Baja California
http://vocab.getty.edu/tgn/1000156,mrgid:36258,Chari,Chad
http://vocab.getty.edu/tgn/2136656,mrgid:21822,Beaufort-Amundsen-Viscount Melville-Queen Maud,Arctic
http://vocab.getty.edu/tgn/7016788,mrgid:48206,Rajasthan,Rajasthan
http://vocab.getty.edu/tgn/7005601,mrgid:48317,Zacatecas,Zacatecas
,mrgid:4651,Ems,
,mrgid:3224,Ems Estuary,
http://vocab.getty.edu/tgn/1112234,mrgid:13321,Backdoor Bay,Southern Ocean
http://vocab.getty.edu/tgn/7029385,mrgid:6002,Chile Basin,South Pacific Ocean
http://vocab.getty.edu/tgn/4001198,mrgid:14686,Banyuls-sur-Mer,Banyuls-sur-Mer
http://vocab.getty.edu/tgn/2185353,mrgid:32367,Bogue Sound,Bogue Sound
http://vocab.getty.edu/tgn/7798099,mrgid:18910,Baker Island,Baker Island
http://vocab.getty.edu/tgn/7002199,mrgid:6073,Kingman Reef,Kingman Reef
http://vocab.getty.edu/tgn/7016858,mrgid:8399,Bouvet 12 NM,Bouvet
http://vocab.getty.edu/tgn/7006413,mrgid:5672,Bulgarian Exclusive Economic Zone,Bulgaria
http://vocab.getty.edu/tgn/7004569,mrgid:8407,Cayman Islands Exclusive Economic Zone,Caribbean Sea
http://vocab.getty.edu/tgn/1112230,mrgid:18081,Western Arctic Ocean,Arctic Ocean
http://vocab.getty.edu/tgn/7251602,mrgid:17718,Mariakerke,Mariakerke
http://vocab.getty.edu/tgn/7005758,mrgid:25184,Monégasque Exclusive Economic Zone,Monaco
http://vocab.getty.edu/tgn/7844322,mrgid:14810,Low Isles,Low Isles
http://vocab.getty.edu/tgn/7005565,mrgid:20540,Taboga Island,Panama
http://vocab.getty.edu/tgn/7003966,mrgid:22648,Banda Islands,Banda Islands
http://vocab.getty.edu/tgn/1080804,mrgid:33069,Misaki,Misaki
http://vocab.getty.edu/tgn/1000063,mrgid:4689,Eastern Coastal Banks,Belgium
http://vocab.getty.edu/tgn/1000063,mrgid:4701,Wandelaar,Belgium
http://vocab.getty.edu/tgn/1000063,mrgid:2432,East Hinder Bank,Belgium
http://vocab.getty.edu/tgn/1000063,mrgid:2433,Noordhinder,Belgium
http://vocab.getty.edu/tgn/7014206,mrgid:29098,Menai Strait and Conwy Bay,North Atlantic Ocean
http://vocab.getty.edu/tgn/1000063,mrgid:2438,Thornton Bank,Belgium
http://vocab.getty.edu/tgn/1094744,mrgid:14830,Mkokotoni,Mkokotoni
,mrgid:8579,Agulhas Current,
http://vocab.getty.edu/tgn/1115137,mrgid:25601,Overlapping claim Gibraltarian part of the Strait of Gibraltar,Strait of Gibraltar
http://vocab.getty.edu/tgn/7014206,mrgid:25328,Sierra Leonian Exclusive Economic Zone,North Atlantic Ocean
http://vocab.getty.edu/tgn/7013200,mrgid:25673,Danish part of the Baltic Sea,Baltic Sea
http://vocab.getty.edu/tgn/1006960,mrgid:36301,Dirk Hartog Island,Dirk Hartog Island
http://vocab.getty.edu/tgn/7016620,mrgid:26572,Bonaire Exclusive Economic Zone,Bonaire
http://vocab.getty.edu/tgn/1112286,mrgid:63499,Kumano-nada,Kumano-nada
http://vocab.getty.edu/tgn/7841221,mrgid:9027,Marion Bay,Marion Bay
http://vocab.getty.edu/tgn/1112234,mrgid:5395,Antarctic Circumpolar Current,Southern Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:18044,South Western North Atlantic,North Atlantic Ocean
http://vocab.getty.edu/tgn/7016449,mrgid:17913,Villefranche-sur-Mer,Villefranche-sur-Mer
http://vocab.getty.edu/tgn/1112392,mrgid:25380,Gabonese part of the Gulf of Guinea,Gulf of Guinea
http://vocab.getty.edu/tgn/7014206,mrgid:7177,Walvis Ridge,South Atlantic Ocean
http://vocab.getty.edu/tgn/1000007,mrgid:9775,Princess Elizabeth Land,Antarctica
http://vocab.getty.edu/tgn/1000007,mrgid:10735,Ingrid Christensen Coast,Antarctica
http://vocab.getty.edu/tgn/1000007,mrgid:17291,Vestfold Hills,Antarctica
http://vocab.getty.edu/tgn/7014206,mrgid:15273,Sargasso Sea,Atlantic Ocean
http://vocab.getty.edu/tgn/7004648,mrgid:20834,Sorrento,Sorrento
http://vocab.getty.edu/tgn/1001203,mrgid:9052,Chubut,Chubut
http://vocab.getty.edu/tgn/1019894,mrgid:32862,Puerto Madryn,Puerto Madryn
http://vocab.getty.edu/tgn/7007709,mrgid:32692,Wrightsville Beach ,North Carolina
http://vocab.getty.edu/tgn/7458555,mrgid:8011,Newport,Newport
,mrgid:48913,Holarctic,
